Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Quarter,Weekday,Profit per Unit,Revenue per Unit,Margin Bucket
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Street Footwear,95.0,850,807500.0,323000.0,0.4,Online,2021,2021-08,2021Q3,Tuesday,380.0,950.0,Medium
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Athletic Footwear,85.0,825,701250.0,280500.0,0.4,Online,2021,2021-08,2021Q3,Tuesday,340.0,850.0,Medium
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Street Footwear,75.0,700,525000.0,210000.0,0.4,Online,2021,2021-08,2021Q3,Tuesday,300.0,750.0,Medium
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,75.0,475,356250.0,142500.0,0.4,Online,2021,2021-08,2021Q3,Tuesday,300.0,750.0,Medium
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Apparel,65.0,475,308750.0,138938.0,0.45,Online,2021,2021-08,2021Q3,Tuesday,292.50105263157894,650.0,High
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Apparel,70.0,300,210000.0,73500.0,0.35,Online,2021,2021-08,2021Q3,Tuesday,245.0,700.0,Medium
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Street Footwear,45.0,500,225000.0,90000.0,0.4,Online,2021,2021-09,2021Q3,Saturday,180.0,450.0,Medium
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Athletic Footwear,50.0,500,250000.0,100000.0,0.4,Online,2021,2021-09,2021Q3,Saturday,200.0,500.0,Medium
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Street Footwear,45.0,300,135000.0,54000.0,0.4,Online,2021,2021-09,2021Q3,Saturday,180.0,450.0,Medium
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,45.0,250,112500.0,45000.0,0.4,Online,2021,2021-09,2021Q3,Saturday,180.0,450.0,Medium
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Apparel,55.0,275,151250.0,68063.0,0.45,Online,2021,2021-09,2021Q3,Saturday,247.50181818181818,550.0,High
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Apparel,40.0,300,120000.0,42000.0,0.35,Online,2021,2021-09,2021Q3,Saturday,140.0,400.0,Medium
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Street Footwear,35.0,400,140000.0,56000.0,0.4,Online,2021,2021-10,2021Q4,Sunday,140.0,350.0,Medium
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Athletic Footwear,50.0,575,287500.0,115000.0,0.4,Online,2021,2021-10,2021Q4,Sunday,200.0,500.0,Medium
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Street Footwear,45.0,400,180000.0,72000.0,0.4,Online,2021,2021-10,2021Q4,Sunday,180.0,450.0,Medium
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,40.0,375,150000.0,60000.0,0.4,Online,2021,2021-10,2021Q4,Sunday,160.0,400.0,Medium
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Apparel,50.0,350,175000.0,78750.0,0.45,Online,2021,2021-10,2021Q4,Sunday,225.0,500.0,High
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Apparel,55.0,400,220000.0,77000.0,0.35,Online,2021,2021-10,2021Q4,Sunday,192.5,550.0,Medium
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Street Footwear,40.0,625,250000.0,100000.0,0.4,Online,2021,2021-11,2021Q4,Wednesday,160.0,400.0,Medium
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,45.0,700,315000.0,126000.0,0.4,Online,2021,2021-11,2021Q4,Wednesday,180.0,450.0,Medium
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Street Footwear,40.0,525,210000.0,84000.0,0.4,Online,2021,2021-11,2021Q4,Wednesday,160.0,400.0,Medium
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,50.0,500,250000.0,100000.0,0.4,Online,2021,2021-11,2021Q4,Wednesday,200.0,500.0,Medium
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Apparel,70.0,475,332500.0,149625.0,0.45,Online,2021,2021-11,2021Q4,Wednesday,315.0,700.0,High
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Apparel,85.0,600,510000.0,178500.0,0.35,Online,2021,2021-11,2021Q4,Wednesday,297.5,850.0,Medium
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Street Footwear,70.0,800,560000.0,224000.0,0.4,Online,2021,2021-12,2021Q4,Thursday,280.0,700.0,Medium
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Athletic Footwear,80.0,800,640000.0,256000.0,0.4,Online,2021,2021-12,2021Q4,Thursday,320.0,800.0,Medium
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Street Footwear,75.0,600,450000.0,180000.0,0.4,Online,2021,2021-12,2021Q4,Thursday,300.0,750.0,Medium
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,75.0,600,450000.0,180000.0,0.4,Online,2021,2021-12,2021Q4,Thursday,300.0,750.0,Medium
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Apparel,85.0,525,446250.0,200813.0,0.45,Online,2021,2021-12,2021Q4,Thursday,382.50095238095236,850.0,High
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Apparel,90.0,625,562500.0,196875.0,0.35,Online,2021,2021-12,2021Q4,Thursday,315.0,900.0,Medium
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Street Footwear,20.0,675,135000.0,40500.0,0.3,Online,2021,2021-01,2021Q1,Tuesday,60.0,200.0,Medium
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Athletic Footwear,30.0,675,202500.0,60750.0,0.3,Online,2021,2021-01,2021Q1,Tuesday,90.0,300.0,Medium
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Street Footwear,30.0,475,142500.0,42750.0,0.3,Online,2021,2021-01,2021Q1,Tuesday,90.0,300.0,Medium
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Athletic Footwear,35.0,475,166250.0,66500.0,0.4,Online,2021,2021-01,2021Q1,Tuesday,140.0,350.0,Medium
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Apparel,40.0,325,130000.0,32500.0,0.25,Online,2021,2021-01,2021Q1,Tuesday,100.0,400.0,Low
West Gear,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Apparel,35.0,475,166250.0,74813.0,0.45,Online,2021,2021-01,2021Q1,Tuesday,157.50105263157894,350.0,High
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Men's Street Footwear,25.0,625,156250.0,46875.0,0.3,Online,2021,2021-02,2021Q1,Thursday,75.0,250.0,Medium
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Men's Athletic Footwear,35.0,600,210000.0,63000.0,0.3,Online,2021,2021-02,2021Q1,Thursday,105.0,350.0,Medium
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Women's Street Footwear,35.0,425,148750.0,44625.0,0.3,Online,2021,2021-02,2021Q1,Thursday,105.0,350.0,Medium
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Women's Athletic Footwear,35.0,375,131250.0,52500.0,0.4,Online,2021,2021-02,2021Q1,Thursday,140.0,350.0,Medium
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Men's Apparel,40.0,250,100000.0,25000.0,0.25,Online,2021,2021-02,2021Q1,Thursday,100.0,400.0,Low
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Women's Apparel,35.0,450,157500.0,70875.0,0.45,Online,2021,2021-02,2021Q1,Thursday,157.5,350.0,High
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Men's Street Footwear,30.0,625,187500.0,65625.0,0.35,Online,2021,2021-03,2021Q1,Saturday,105.0,300.0,Medium
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Men's Athletic Footwear,40.0,625,250000.0,87500.0,0.35,Online,2021,2021-03,2021Q1,Saturday,140.0,400.0,Medium
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Women's Street Footwear,30.0,450,135000.0,47250.0,0.35,Online,2021,2021-03,2021Q1,Saturday,105.0,300.0,Medium
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Women's Athletic Footwear,35.0,350,122500.0,55125.0,0.45,Online,2021,2021-03,2021Q1,Saturday,157.5,350.0,High
West Gear,1197831,2021-03-06,West,Idaho,Boise,Men's Apparel,40.0,250,100000.0,30000.0,0.3,Online,2021,2021-03,2021Q1,Saturday,120.0,400.0,Medium
West Gear,1197831,2021-03-06,West,Idaho,Boise,Women's Apparel,35.0,400,140000.0,70000.0,0.5,Online,2021,2021-03,2021Q1,Saturday,175.0,350.0,High
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Street Footwear,20.0,650,130000.0,45500.0,0.35,Online,2021,2021-04,2021Q2,Monday,70.0,200.0,Medium
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Athletic Footwear,30.0,650,195000.0,68250.0,0.35,Online,2021,2021-04,2021Q2,Monday,105.0,300.0,Medium
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Street Footwear,25.0,475,118750.0,41563.0,0.35,Online,2021,2021-04,2021Q2,Monday,87.50105263157894,250.0,Medium
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Athletic Footwear,30.0,375,112500.0,50625.0,0.45,Online,2021,2021-04,2021Q2,Monday,135.0,300.0,High
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Apparel,35.0,275,96250.0,28875.0,0.3,Online,2021,2021-04,2021Q2,Monday,105.0,350.0,Medium
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Apparel,30.0,550,165000.0,82500.0,0.5,Online,2021,2021-04,2021Q2,Monday,150.0,300.0,High
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Street Footwear,20.0,700,140000.0,49000.0,0.35,Online,2021,2021-05,2021Q2,Wednesday,70.0,200.0,Medium
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Athletic Footwear,30.0,725,217500.0,76125.0,0.35,Online,2021,2021-05,2021Q2,Wednesday,105.0,300.0,Medium
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Street Footwear,25.0,575,143750.0,50313.0,0.35,Online,2021,2021-05,2021Q2,Wednesday,87.50086956521739,250.0,Medium
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Athletic Footwear,35.0,500,175000.0,78750.0,0.45,Online,2021,2021-05,2021Q2,Wednesday,157.5,350.0,High
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Apparel,50.0,400,200000.0,60000.0,0.3,Online,2021,2021-05,2021Q2,Wednesday,150.0,500.0,Medium
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Apparel,45.0,750,337500.0,168750.0,0.5,Online,2021,2021-05,2021Q2,Wednesday,225.0,450.0,High
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Street Footwear,45.0,750,337500.0,118125.0,0.35,Online,2021,2021-06,2021Q2,Friday,157.5,450.0,Medium
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Athletic Footwear,50.0,750,375000.0,131250.0,0.35,Online,2021,2021-06,2021Q2,Friday,175.0,500.0,Medium
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Street Footwear,50.0,600,300000.0,105000.0,0.35,Online,2021,2021-06,2021Q2,Friday,175.0,500.0,Medium
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Athletic Footwear,50.0,550,275000.0,123750.0,0.45,Online,2021,2021-06,2021Q2,Friday,225.0,500.0,High
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Apparel,55.0,450,247500.0,74250.0,0.3,Online,2021,2021-06,2021Q2,Friday,165.0,550.0,Medium
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Apparel,60.0,825,495000.0,247500.0,0.5,Online,2021,2021-06,2021Q2,Friday,300.0,600.0,High
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Street Footwear,50.0,775,387500.0,155000.0,0.4,Online,2021,2021-07,2021Q3,Tuesday,200.0,500.0,Medium
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Athletic Footwear,55.0,775,426250.0,170500.0,0.4,Online,2021,2021-07,2021Q3,Tuesday,220.0,550.0,Medium
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Street Footwear,50.0,925,462500.0,185000.0,0.4,Online,2021,2021-07,2021Q3,Tuesday,200.0,500.0,Medium
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Athletic Footwear,50.0,525,262500.0,131250.0,0.5,Online,2021,2021-07,2021Q3,Tuesday,250.0,500.0,High
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Apparel,55.0,525,288750.0,101063.0,0.35,Online,2021,2021-07,2021Q3,Tuesday,192.50095238095238,550.0,Medium
Foot Locker,1197831,2021-07-06,West,Idaho,Boise,Women's Apparel,65.0,800,520000.0,286000.0,0.55,Online,2021,2021-07,2021Q3,Tuesday,357.5,650.0,High
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Street Footwear,50.0,750,375000.0,150000.0,0.4,Online,2021,2021-08,2021Q3,Sunday,200.0,500.0,Medium
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Athletic Footwear,55.0,750,412500.0,165000.0,0.4,Online,2021,2021-08,2021Q3,Sunday,220.0,550.0,Medium
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Street Footwear,50.0,925,462500.0,185000.0,0.4,Online,2021,2021-08,2021Q3,Sunday,200.0,500.0,Medium
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,50.0,475,237500.0,118750.0,0.5,Online,2021,2021-08,2021Q3,Sunday,250.0,500.0,High
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Men's Apparel,55.0,475,261250.0,91438.0,0.35,Online,2021,2021-08,2021Q3,Sunday,192.50105263157894,550.0,Medium
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Women's Apparel,60.0,725,435000.0,239250.0,0.55,Online,2021,2021-08,2021Q3,Sunday,330.0,600.0,High
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,55.0,675,371250.0,148500.0,0.4,Online,2021,2021-09,2021Q3,Sunday,220.0,550.0,Medium
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Athletic Footwear,55.0,625,343750.0,137500.0,0.4,Online,2021,2021-09,2021Q3,Sunday,220.0,550.0,Medium
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Street Footwear,60.0,675,405000.0,162000.0,0.4,Online,2021,2021-09,2021Q3,Sunday,240.0,600.0,Medium
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,60.0,400,240000.0,120000.0,0.5,Online,2021,2021-09,2021Q3,Sunday,300.0,600.0,High
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Apparel,55.0,400,220000.0,77000.0,0.35,Online,2021,2021-09,2021Q3,Sunday,192.5,550.0,Medium
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Apparel,50.0,625,312500.0,171875.0,0.55,Online,2021,2021-09,2021Q3,Sunday,275.0,500.0,High
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Street Footwear,40.0,575,230000.0,92000.0,0.4,Online,2021,2021-10,2021Q4,Monday,160.0,400.0,Medium
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Athletic Footwear,40.0,575,230000.0,92000.0,0.4,Online,2021,2021-10,2021Q4,Monday,160.0,400.0,Medium
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Street Footwear,45.0,525,236250.0,94500.0,0.4,Online,2021,2021-10,2021Q4,Monday,180.0,450.0,Medium
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,45.0,375,168750.0,84375.0,0.5,Online,2021,2021-10,2021Q4,Monday,225.0,450.0,High
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Apparel,35.0,350,122500.0,42875.0,0.35,Online,2021,2021-10,2021Q4,Monday,122.5,350.0,Medium
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Apparel,45.0,525,236250.0,129938.0,0.55,Online,2021,2021-10,2021Q4,Monday,247.50095238095238,450.0,High
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Street Footwear,35.0,675,236250.0,94500.0,0.4,Online,2021,2021-11,2021Q4,Friday,140.0,350.0,Medium
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Athletic Footwear,35.0,675,236250.0,94500.0,0.4,Online,2021,2021-11,2021Q4,Friday,140.0,350.0,Medium
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Street Footwear,60.0,600,360000.0,144000.0,0.4,Online,2021,2021-11,2021Q4,Friday,240.0,600.0,Medium
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,60.0,450,270000.0,135000.0,0.5,Online,2021,2021-11,2021Q4,Friday,300.0,600.0,High
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Apparel,55.0,425,233750.0,81813.0,0.35,Online,2021,2021-11,2021Q4,Friday,192.50117647058823,550.0,Medium
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Apparel,65.0,625,406250.0,223438.0,0.55,Online,2021,2021-11,2021Q4,Friday,357.5008,650.0,High
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Street Footwear,55.0,775,426250.0,170500.0,0.4,Online,2021,2021-12,2021Q4,Saturday,220.0,550.0,Medium
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Athletic Footwear,55.0,775,426250.0,170500.0,0.4,Online,2021,2021-12,2021Q4,Saturday,220.0,550.0,Medium
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,60.0,675,405000.0,162000.0,0.4,Online,2021,2021-12,2021Q4,Saturday,240.0,600.0,Medium
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,60.0,525,315000.0,157500.0,0.5,Online,2021,2021-12,2021Q4,Saturday,300.0,600.0,High
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Apparel,55.0,475,261250.0,91438.0,0.35,Online,2021,2021-12,2021Q4,Saturday,192.50105263157894,550.0,Medium
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Apparel,65.0,725,471250.0,259188.0,0.55,Online,2021,2021-12,2021Q4,Saturday,357.50068965517244,650.0,High
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Street Footwear,30.0,425,127500.0,44625.0,0.35,Online,2021,2021-01,2021Q1,Saturday,105.0,300.0,Medium
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Athletic Footwear,40.0,425,170000.0,68000.0,0.4,Online,2021,2021-01,2021Q1,Saturday,160.0,400.0,Medium
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Street Footwear,40.0,425,170000.0,59500.0,0.35,Online,2021,2021-01,2021Q1,Saturday,140.0,400.0,Medium
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Athletic Footwear,40.0,275,110000.0,38500.0,0.35,Online,2021,2021-01,2021Q1,Saturday,140.0,400.0,Medium
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Apparel,45.0,225,101250.0,30375.0,0.3,Online,2021,2021-01,2021Q1,Saturday,135.0,450.0,Medium
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Apparel,40.0,425,170000.0,42500.0,0.25,Online,2021,2021-01,2021Q1,Saturday,100.0,400.0,Low
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Street Footwear,30.0,475,142500.0,49875.0,0.35,Online,2021,2021-02,2021Q1,Tuesday,105.0,300.0,Medium
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Athletic Footwear,40.0,375,150000.0,60000.0,0.4,Online,2021,2021-02,2021Q1,Tuesday,160.0,400.0,Medium
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Women's Street Footwear,40.0,375,150000.0,52500.0,0.35,Online,2021,2021-02,2021Q1,Tuesday,140.0,400.0,Medium
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,40.0,225,90000.0,31500.0,0.35,Online,2021,2021-02,2021Q1,Tuesday,140.0,400.0,Medium
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Men's Apparel,45.0,150,67500.0,20250.0,0.3,Online,2021,2021-02,2021Q1,Tuesday,135.0,450.0,Medium
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Apparel,40.0,350,140000.0,35000.0,0.25,Online,2021,2021-02,2021Q1,Tuesday,100.0,400.0,Low
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Street Footwear,40.0,500,200000.0,70000.0,0.35,Online,2021,2021-03,2021Q1,Monday,140.0,400.0,Medium
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Athletic Footwear,50.0,350,175000.0,70000.0,0.4,Online,2021,2021-03,2021Q1,Monday,200.0,500.0,Medium
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Street Footwear,50.0,350,175000.0,61250.0,0.35,Online,2021,2021-03,2021Q1,Monday,175.0,500.0,Medium
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Athletic Footwear,50.0,225,112500.0,39375.0,0.35,Online,2021,2021-03,2021Q1,Monday,175.0,500.0,Medium
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Apparel,55.0,125,68750.0,20625.0,0.3,Online,2021,2021-03,2021Q1,Monday,165.0,550.0,Medium
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Apparel,50.0,325,162500.0,40625.0,0.25,Online,2021,2021-03,2021Q1,Monday,125.0,500.0,Low
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Street Footwear,50.0,500,250000.0,87500.0,0.35,Online,2021,2021-04,2021Q2,Friday,175.0,500.0,Medium
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Athletic Footwear,55.0,300,165000.0,66000.0,0.4,Online,2021,2021-04,2021Q2,Friday,220.0,550.0,Medium
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Street Footwear,55.0,350,192500.0,67375.0,0.35,Online,2021,2021-04,2021Q2,Friday,192.5,550.0,Medium
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Online,2021,2021-04,2021Q2,Friday,175.0,500.0,Medium
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Apparel,55.0,150,82500.0,24750.0,0.3,Online,2021,2021-04,2021Q2,Friday,165.0,550.0,Medium
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Apparel,70.0,325,227500.0,56875.0,0.25,Online,2021,2021-04,2021Q2,Friday,175.0,700.0,Low
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Street Footwear,50.0,525,262500.0,91875.0,0.35,Online,2021,2021-05,2021Q2,Monday,175.0,500.0,Medium
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Athletic Footwear,55.0,375,206250.0,82500.0,0.4,Online,2021,2021-05,2021Q2,Monday,220.0,550.0,Medium
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Street Footwear,55.0,400,220000.0,77000.0,0.35,Online,2021,2021-05,2021Q2,Monday,192.5,550.0,Medium
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Athletic Footwear,50.0,300,150000.0,52500.0,0.35,Online,2021,2021-05,2021Q2,Monday,175.0,500.0,Medium
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Apparel,55.0,200,110000.0,33000.0,0.3,Online,2021,2021-05,2021Q2,Monday,165.0,550.0,Medium
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Apparel,70.0,375,262500.0,65625.0,0.25,Online,2021,2021-05,2021Q2,Monday,175.0,700.0,Low
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Street Footwear,50.0,625,312500.0,109375.0,0.35,Online,2021,2021-06,2021Q2,Wednesday,175.0,500.0,Medium
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Athletic Footwear,55.0,475,261250.0,104500.0,0.4,Online,2021,2021-06,2021Q2,Wednesday,220.0,550.0,Medium
